26 0.631155
98 0.553015
301 0.434415
364 0.609857
699 0.811155
842 0.576153
930 0.207360
1019 0.232494
1045 0.329308
1129 0.319717
1148 0.237439
1190 0.433115
1280 0.820072
1540 1.052057
1600 0.402260
1679 0.447060
1772 0.306280
1802 0.661497
1874 0.410248
1954 0.274653
2001 0.538974
2100 0.838354
2147 0.278565
2360 1.228590
2423 0.708132
2469 0.450548
2518 0.429348
2547 0.365077
2621 0.398615
2725 0.211731
2749 0.217236
2797 0.423648
2859 0.490546
2909 0.388494
3046 0.553559
3145 0.280842
3223 0.635094
3318 0.578147
3380 0.741881
3700 0.494744
3739 0.443732
3789 0.447165
3863 0.257703
3898 0.310350
3976 0.469750
4221 0.641933
4273 0.307347
4317 0.215824
4438 0.532515
4518 0.371387
4587 0.580673
4653 0.256799
4757 0.675284
4802 0.213300
4877 0.837435
5400 0.964570
5480 0.289808
5545 0.488425
5596 0.543378
5638 0.441593
5795 0.215925
5827 0.338220
5894 0.510450
6080 0.822719
6129 0.257120
6211 0.318765
6243 0.498062
6323 0.411394
6427 0.264646
6475 0.207996
6529 0.376547
6617 0.374214
6667 0.423123
6680 0.531125
6762 0.298444
6822 0.453221
6913 0.321508
6996 0.312002
7047 0.381518
7121 0.452785
7308 0.229211
7346 0.478802
7401 0.352723
7469 0.385797
7588 0.415499
7877 0.311320
7973 0.254609
8171 0.398461
8418 0.335718
8513 0.793161
8558 0.214626
8582 0.411444
8685 0.276579
8789 0.685160
8831 0.255848
8895 0.499900
8960 0.490907
9199 0.466380
9561 0.514849
9606 0.279828
9667 0.353574
9684 0.250247
9753 0.385215
9827 0.651024
9917 0.783111
9977 0.731847
10022 0.237544
10091 0.506471
10117 0.272353
10185 0.490835
10231 0.336400
10335 0.964084
10563 0.574800
10605 0.426832
10689 0.552610
10881 0.295927
10926 0.436284
11056 0.324072
11097 0.238213
11143 0.359859
11216 0.273823
11278 0.418741
11348 0.383056
11396 0.234065
11430 0.466902
11477 0.304189
11860 0.623715
11876 0.614224
11949 0.381331
11998 0.328408
12102 0.805307
12168 0.299943
12182 0.293024
12240 0.346494
12276 0.655102
12740 1.159126
12805 0.245605
12864 0.454094
12949 0.383056
13110 0.606614
13151 0.286792
13187 0.326425
13229 0.210938
13259 0.654237
13309 0.531601
13460 0.354825
13490 0.413612
13567 0.375586
13629 0.317872
13674 0.350294
13719 0.879470
13877 0.410019
13940 0.298528
14420 0.521763
14509 0.242006
14534 0.384070
14653 0.852312
14860 0.806677
14927 0.286388
14962 0.455632
15045 0.356080
15211 0.662667
15267 0.331657
15303 0.365559
15358 1.214111
15434 0.248334
15613 0.240709
15719 1.150685
15803 0.742523
15875 0.495926
15931 0.500660
15999 0.386128
16013 0.347051
16078 0.592788
16128 0.386026
16201 0.452041
16217 0.403651
16317 0.495296
16569 0.313720
16681 0.261059
16723 0.330515
16814 0.309712
16920 0.827627
16979 0.367271
17068 0.352933
17112 0.429716
17162 0.586478
17238 0.424533
17294 0.595858
17342 0.429659
17395 0.427636
17408 0.321101
17422 0.396566
17483 0.585389
17526 0.329461
17604 0.656691
17687 0.506591
17807 0.618693
17854 0.430593
17938 1.017345
18013 0.492810
18086 0.312258
18185 0.367811
18275 0.594648
18359 0.657037
18419 0.303475
18661 0.297624
18736 0.255607
18776 0.287601
18841 0.376729
18915 0.481817
18941 0.201346
19021 0.551618
19064 0.344794
19119 0.495950
19191 0.697592
19243 0.763017
19300 0.431223
19437 0.213866
19620 0.426083
19653 0.454573
19700 1.037404
19831 0.487323
19868 0.354672
19920 0.447886
20062 0.465586
20117 0.246398
20167 0.394733
20199 0.232209
20265 0.258875
20311 0.218006
20350 0.263150
20377 0.494893
20419 0.217156
20529 0.272829
20589 0.337728
20695 0.457352
20762 0.429702
20856 0.303648
20912 0.453415
21029 0.240754
21087 0.210619
21134 0.287105
21402 0.407680
21566 0.243811
21619 0.939413
21726 0.303621
21765 0.296588
21919 0.430915
21954 0.211049
22008 0.380187
22055 0.654825
22243 0.330940
22343 0.476447
22397 0.725714
22459 0.245227
22481 0.395125
22525 0.549180
22560 0.333261
22766 0.339284
22820 0.677703
22862 0.302623
23060 0.695088
23126 0.351495
23253 0.329284
23278 0.323563
23349 0.314414
23427 0.309756
23477 0.249429
23542 0.395511
23637 0.498808
23708 0.417395
23799 0.418781
23839 0.330279
23887 0.263808
24020 0.610017
24108 0.207201
24152 0.597374
24225 0.218937
24281 0.230424
24304 0.714492
